a cappella, Redewendung, nhd.; L.: WDG1
Schulchronik, F., nhd.; L.: WDG1
Stadtchronik, F., nhd.; L.: WDG1
Weltchronik, F., nhd.; L.: WDG1
Bilderchronik, F., nhd.; L.: WDG1
Lästerchronik, F., nhd.; L.: WDG1
Lokalchronik, F., nhd.; L.: WDG1
Pfarrchronik, F., nhd.; L.: WDG1
Reimchronik, F., nhd.; L.: WDG1
Skandalchronik, F., nhd.; L.: WDG1
Chronikschreiber, M., nhd.; L.: WDG1
Chronikenschreiber, M., nhd.; L.: WDG1
chronisch, Adj., nhd.; L.: WDG1
Chronist, M., nhd.; L.: WDG1
chronistisch, Adj., nhd.; L.: WDG1
Chronologie, F., nhd.; L.: WDG1
chronologisch, Adj., nhd.; L.: WDG1
Chronometer, N., nhd.; L.: WDG1
Marinechronometer, N., nhd.; L.: WDG1
Schiffschronometer, N., nhd.; L.: WDG1
Taschenchronometer, N., nhd.; L.: WDG1
Chrysantheme, F., nhd.; L.: WDG1
Cicerone, M., nhd.; L.: WDG1
ciceronianisch, Adj., nhd.; L.: WDG1
ciceronisch, Adj., nhd.; L.: WDG1
Cinemascope, N., nhd.; L.: WDG1
circa, Adv., nhd.; L.: WDG1
Circe, Eigenname, nhd.; L.: WDG1
bezirzen, V., nhd.; L.: WDG1
Circulus vitiosus, M., nhd.; L.: WDG1
cis, Cis, N., nhd.; L.: WDG1
Cis-Dur, N., nhd.; L.: WDG1
cis-Moll, N., nhd.; L.: WDG1
City, F., nhd.; L.: WDG1
Claque, F., nhd.; L.: WDG1
Claqueur, M., nhd.; L.: WDG1
Clearing, N., nhd.; L.: WDG1
clever, Adj., nhd.; L.: WDG1
Clique, F., nhd.; L.: WDG1
Militärclique, F., nhd.; L.: WDG1
Regierungsclique, F., nhd.; L.: WDG1
Gaunerclique, F., nhd.; L.: WDG1
Hofclique, F., nhd.; L.: WDG1
Cliquenwesen, N., nhd.; L.: WDG1
Cliquenwirtschaft, F., nhd.; L.: WDG1
Clivia, F., nhd.; L.: WDG1
Cloqué, M., nhd.; L.: WDG1
Clou, M., nhd.; L.: WDG1
Clown, M., nhd.; L.: WDG1
Musikclown, M., nhd.; L.: WDG1
Zirkusclown, M., nhd.; L.: WDG1
Coca-Cola, N., nhd.; L.: WDG1
Cocktail, M., nhd.; L.: WDG1
Cocktailkleid, N., nhd.; L.: WDG1
Cocktailmantel, M., nhd.; L.: WDG1
Cocktailparty, F., nhd.; L.: WDG1
Cocktailschürze, F., nhd.; L.: WDG1
Coda, F., nhd.; L.: WDG1
Code, M., nhd.; L.: WDG1
Coeur, N., nhd.; L.: WDG1
cognac, Adj., nhd.; L.: WDG1
cognacfarben, Adj., nhd.; L.: WDG1
Coiffeur, M., nhd.; L.: WDG1
Coiffeuse, F., nhd.; L.: WDG1
Coiffure, F., nhd.; L.: WDG1
Coleopter, M., nhd.; L.: WDG1
College, N., nhd.; L.: WDG1
Collegium musicum, N., nhd.; L.: WDG1
Collie, M., nhd.; L.: WDG1
Colt, M., nhd.; L.: WDG1
Combo, F., nhd.; L.: WDG1
Comeback, N., nhd.; L.: WDG1
Comics, F., nhd.; L.: WDG1
comme il faut, Redewendung, nhd.; L.: WDG1
con brio, Redewendung, nhd.; L.: WDG1
Concertino, N., nhd.; L.: WDG1
Concerto grosso, N., nhd.; L.: WDG1
Concierge, M., nhd.; L.: WDG1
Conditio sine qua non, F., nhd.; L.: WDG1
Conférence, F., nhd.; L.: WDG1
Conférencier, M., nhd.; L.: WDG1
con fuoco, Redewendung, nhd.; L.: WDG1
con moto, Redewendung, nhd.; L.: WDG1
Consecutio temporum, F., nhd.; L.: WDG1
Consilium abeundi, N., nhd.; L.: WDG1
contra, Adv., nhd.; L.: WDG1
Copyright, N., nhd.; L.: WDG1
coram publico, Redewendung, nhd.; L.: WDG1
Corned beef, N., nhd.; L.: WDG1
Corpus delicti, N., nhd.; L.: WDG1
Cottage, N., nhd.; L.: WDG1
Couch, F., nhd.; L.: WDG1
Doppelbettcouch, F., nhd.; L.: WDG1
Bettcouch, F., nhd.; L.: WDG1
Ledercouch, F., nhd.; L.: WDG1
Liegecouch, F., nhd.; L.: WDG1
Ruhecouch, F., nhd.; L.: WDG1
Schlafcouch, F., nhd.; L.: WDG1
Couchgarnitur, F., nhd.; L.: WDG1
Couchtisch, M., nhd.; L.: WDG1
Couleur, F., nhd.; L.: WDG1
Coup, M., nhd.; L.: WDG1
Börsencoup, M., nhd.; L.: WDG1
Überraschungscoup, M., nhd.; L.: WDG1
Coupé, N., nhd.; L.: WDG1
Damencoupé, N., nhd.; L.: WDG1
Dienstcoupé, N., nhd.; L.: WDG1
Eisenbahncoupé, N., nhd.; L.: WDG1
Extracoupé, N., nhd.; L.: WDG1
Hundecoupé, N., nhd.; L.: WDG1
Nebencoupé, N., nhd.; L.: WDG1
Rauchercoupé, N., nhd.; L.: WDG1
Sondercoupé, N., nhd.; L.: WDG1
Sportcoupé, N., nhd.; L.: WDG1
Couplet, N., nhd.; L.: WDG1
Coupon, M., nhd.; L.: WDG1
Cour, F., nhd.; L.: WDG1
Gratulationscour, F., nhd.; L.: WDG1
courfähig, Adj., nhd.; L.: WDG1
Courfähigkeit, F., nhd.; L.: WDG1
Courmacher, M., nhd.; L.: WDG1
Courage, F., nhd.; L.: WDG1
Zivilcourage, F., nhd.; L.: WDG1
couragiert, Part. Prät.=Adj., nhd.; L.: WDG1
Cousin, M., nhd.; L.: WDG1
Cousine, F., nhd.; L.: WDG1
Covercoat, M., nhd.; L.: WDG1
Cowboy, M., nhd.; L.: WDG1
Crack, M., nhd.; L.: WDG1
Sportcrack, M., nhd.; L.: WDG1
Tenniscrack, M., nhd.; L.: WDG1
Cracker, F., nhd.; L.: WDG1
Credo, N., nhd.; L.: WDG1
Creme, F., nhd.; L.: WDG1
Chlorophyllcreme, F., nhd.; L.: WDG1
Fettcreme, F., nhd.; L.: WDG1
Hamameliscreme, F., nhd.; L.: WDG1
Lindenblütencreme, F., nhd.; L.: WDG1
Bleichcreme, F., nhd.; L.: WDG1
Frisiercreme, F., nhd.; L.: WDG1
Hautnährcreme, F., nhd.; L.: WDG1
Nährcreme, F., nhd.; L.: WDG1
Reinigungscreme, F., nhd.; L.: WDG1
Sonnenschutzcreme, F., nhd.; L.: WDG1
Hautcreme, F., nhd.; L.: WDG1
Ledercreme, F., nhd.; L.: WDG1
Schuhcreme, F., nhd.; L.: WDG1
Zahncreme, F., nhd.; L.: WDG1
Babycreme, F., nhd.; L.: WDG1
Kindercreme, F., nhd.; L.: WDG1
Nachtcreme, F., nhd.; L.: WDG1
Tagescreme, F., nhd.; L.: WDG1
eincremen, V., nhd.; L.: WDG1
Apfelcreme, F., nhd.; L.: WDG1
Erdbeercreme, F., nhd.; L.: WDG1
Mandelcreme, F., nhd.; L.: WDG1
Obstcreme, F., nhd.; L.: WDG1
Zitronencreme, F., nhd.; L.: WDG1
Buttercreme, F., nhd.; L.: WDG1
Eiscreme, F., nhd.; L.: WDG1
Sahnecreme, F., nhd.; L.: WDG1
Schlagcreme, F., nhd.; L.: WDG1
Schokoladencreme, F., nhd.; L.: WDG1
Vanillecreme, F., nhd.; L.: WDG1
Weincreme, F., nhd.; L.: WDG1
Cremerolle, F., nhd.; L.: WDG1
Cremeschnitte, F., nhd.; L.: WDG1
Cremeschokolade, F., nhd.; L.: WDG1
Cremetörtchen, N., nhd.; L.: WDG1
Cremetorte, F., nhd.; L.: WDG1
creme, Adj., nhd.; L.: WDG1
cremefarben, Adj., nhd.; L.: WDG1
Crêpe, M., nhd.; L.: WDG1
Crêpe de Chine, M., nhd.; L.: WDG1
Crêpe Georgette, M., nhd.; L.: WDG1
Crêpe Marocain, M., nhd.; L.: WDG1
Crêpe Satin, M., nhd.; L.: WDG1
crescendo, Adv., nhd.; L.: WDG1
Crew, F., nhd.; L.: WDG1
Croupier, M., nhd.; L.: WDG1
Crux, F., nhd.; L.: WDG1
Csárdás, M., nhd.; L.: WDG1
cum grano salis, Redewendung, nhd.; L.: WDG1
Cup, M., nhd.; L.: WDG1
Europacup, M., nhd.; L.: WDG1
Intercup, M., nhd.; L.: WDG1
Curacao, M., nhd.; L.: WDG1
Curry, M., nhd.; L.: WDG1
Cut, M., nhd.; L.: WDG1
Cutaway, M., nhd.; L.: WDG1
Cutter, M., nhd.; L.: WDG1
Cutterin, F., nhd.; L.: WDG1
d, D, N., nhd.; L.: WDG1
D-Dur, N., nhd.; L.: WDG1
d-Moll, N., nhd.; L.: WDG1
D-Zug, M., nhd.; L.: WDG1
FD-Zug, M., nhd.; L.: WDG1
D-Zug-Tempo, N., nhd.; L.: WDG1
D-Zug-Wagen, M., nhd.; L.: WDG1
D-Zug-Zuschlag, M., nhd.; L.: WDG1
da (1), Adv., nhd.; L.: WDG1
allda, Adv., nhd.; L.: WDG1
ebenda, Adv., nhd.; L.: WDG1
Dingsda, N., nhd.; L.: WDG1
da (2), Konj., nhd.; L.: WDG1
da-, Präfix, nhd.; L.: WDG1
dabehalten, V., nhd.; L.: WDG1
dableiben, V., nhd.; L.: WDG1
dahaben, V., nhd.; L.: WDG1
dahocken, V., nhd.; L.: WDG1
dalassen, V., nhd.; L.: WDG1
daliegen, V., nhd.; L.: WDG1
dasein, V., nhd.; L.: WDG1
dasitzen, V., nhd.; L.: WDG1
dastehen, V., nhd.; L.: WDG1
dabei, Adv., nhd.; L.: WDG1
dabeibleiben, V., nhd.; L.: WDG1
dabeihaben, V., nhd.; L.: WDG1
dabeiliegen, V., nhd.; L.: WDG1
dabeisein, V., nhd.; L.: WDG1
dabeisitzen, V., nhd.; L.: WDG1
dabeistehen, V., nhd.; L.: WDG1
da capo, Adv., nhd.; L.: WDG1
Dach, N., nhd.; L.: WDG1
Hallendach, N., nhd.; L.: WDG1
Hausdach, N., nhd.; L.: WDG1
Kirchendach, N., nhd.; L.: WDG1
Scheunendach, N., nhd.; L.: WDG1
Schuppendach, N., nhd.; L.: WDG1
Turmdach, N., nhd.; L.: WDG1
Blechdach, N., nhd.; L.: WDG1
Bretterdach, N., nhd.; L.: WDG1
Glasdach, N., nhd.; L.: WDG1
Holzdach, N., nhd.; L.: WDG1
Kupferdach, N., nhd.; L.: WDG1
Pappdach, N., nhd.; L.: WDG1
Pfannendach, N., nhd.; L.: WDG1
Rieddach, N., nhd.; L.: WDG1
Rohrdach, N., nhd.; L.: WDG1
Schieferdach, N., nhd.; L.: WDG1
Schilfdach, N., nhd.; L.: WDG1
Schindeldach, N., nhd.; L.: WDG1
Strohdach, N., nhd.; L.: WDG1
Wellblechdach, N., nhd.; L.: WDG1
Ziegeldach, N., nhd.; L.: WDG1
Flachdach, N., nhd.; L.: WDG1
Giebeldach, N., nhd.; L.: WDG1
Hängedach, N., nhd.; L.: WDG1
Mansarddach, N., nhd.; L.: WDG1
Mansardendach, N., nhd.; L.: WDG1
Pultdach, N., nhd.; L.: WDG1
Satteldach, N., nhd.; L.: WDG1
Schiebedach, N., nhd.; L.: WDG1
Schleppdach, N., nhd.; L.: WDG1
Sparrendach, N., nhd.; L.: WDG1
Steildach, N., nhd.; L.: WDG1
Walmdach, N., nhd.; L.: WDG1
Zwiebeldach, N., nhd.; L.: WDG1
Blätterdach, N., nhd.; L.: WDG1
Brunnendach, N., nhd.; L.: WDG1
Laubdach, N., nhd.; L.: WDG1
Notdach, N., nhd.; L.: WDG1
Obdach, N., nhd.; L.: WDG1
abdachen, V., nhd.; L.: WDG1
bedachen, V., nhd.; L.: WDG1
eindachen, V., nhd.; L.: WDG1
überdachen, V., nhd.; L.: WDG1
abdachig, Adj., nhd.; L.: WDG1
flachdachig, Adj., nhd.; L.: WDG1
rotdachig, Adj., nhd.; L.: WDG1
spitzdachig, Adj., nhd.; L.: WDG1
dachig, Adj., nhd.; L.: WDG1
Abdachung, F., nhd.; L.: WDG1
Bedachung, F., nhd.; L.: WDG1
Eindachung, F., nhd.; L.: WDG1
Überdachung, F., nhd.; L.: WDG1
dachartig, Adj., nhd.; L.: WDG1
Dachaufsatz, M., nhd.; L.: WDG1
Dachbalken, M., nhd.; L.: WDG1
Dachbinder, M., nhd.; L.: WDG1
Dachboden, M., nhd.; L.: WDG1
Dachform, F., nhd.; L.: WDG1
Dachdecker, M., nhd.; L.: WDG1
Dachdeckerarbeiten, F., nhd.; L.: WDG1
Dachdeckung, F., nhd.; L.: WDG1
Dacheindeckung, F., nhd.; L.: WDG1
Dachfenster, N., nhd.; L.: WDG1
Dachfirst, M., nhd.; L.: WDG1
Dachfläche, F., nhd.; L.: WDG1
dachförmig, Adj., nhd.; L.: WDG1
Dachgarten, M., nhd.; L.: WDG1
Dachgebälk, N., nhd.; L.: WDG1
Dachgeschoss, N., Dachgeschoß, nhd.; L.: WDG1
Dachgeschosswohnung, F., Dachgeschoßwohnung, nhd.; L.: WDG1
Dachgesellschaft, F., nhd.; L.: WDG1
Dachgesims, N., nhd.; L.: WDG1
Dachgestühl, N., nhd.; L.: WDG1
Dachgiebel, M., nhd.; L.: WDG1
Dachgrat, M., nhd.; L.: WDG1
Dachhase, M., nhd.; L.: WDG1
Dachhaut, F., nhd.; L.: WDG1
Dachkammer, F., nhd.; L.: WDG1
Dachkehle, F., nhd.; L.: WDG1
Dachkonstruktion, F., nhd.; L.: WDG1
Dachlatte, F., nhd.; L.: WDG1
Dachluke, F., nhd.; L.: WDG1
Dachneigung, F., nhd.; L.: WDG1
Dachorganisation, F., nhd.; L.: WDG1
Dachpappe, F., nhd.; L.: WDG1
Dachpfanne, F., nhd.; L.: WDG1
Dachreiter, M., nhd.; L.: WDG1
Dachrinne, F., nhd.; L.: WDG1
Dachschaden, M., nhd.; L.: WDG1
Dachschalung, F., nhd.; L.: WDG1
Dachschindel, F., nhd.; L.: WDG1
Dachschräge, F., nhd.; L.: WDG1
Dachsparren, M., nhd.; L.: WDG1
Dachspitze, F., nhd.; L.: WDG1
Dachstube, F., nhd.; L.: WDG1
Dachstuhl, M., nhd.; L.: WDG1
Dachstuhlbrand, M., nhd.; L.: WDG1
Dachterrasse, F., nhd.; L.: WDG1
Dachtraufe, F., nhd.; L.: WDG1
Dachwohnung, F., nhd.; L.: WDG1
Dachziegel, M., nhd.; L.: WDG1
Dachzimmer, N., nhd.; L.: WDG1
Dachs, M., nhd.; L.: WDG1
Dächsin, F., nhd.; L.: WDG1
Jungdachs, M., nhd.; L.: WDG1
Frechdachs, M., nhd.; L.: WDG1
Dachsbau, M., nhd.; L.: WDG1
Dachsfell, N., nhd.; L.: WDG1
Dachshaar, N., nhd.; L.: WDG1
Dachshaarpinsel, M., nhd.; L.: WDG1
Dachspinsel, M., nhd.; L.: WDG1
Dachshund, M., nhd.; L.: WDG1
Dachsjagd, F., nhd.; L.: WDG1
Dachsschwarte, F., nhd.; L.: WDG1
Dachtel, F., nhd.; L.: WDG1
dachteln, V., nhd.; L.: WDG1
Dackel, M., nhd.; L.: WDG1
Rauhhaardackel, M., nhd.; L.: WDG1
Zwergdackel, M., nhd.; L.: WDG1
Dackelbeine, F., nhd.; L.: WDG1
Dadaismus, M., nhd.; L.: WDG1
dadaistisch, Adj., nhd.; L.: WDG1
Dadaist, M., nhd.; L.: WDG1
dadurch, Adv., nhd.; L.: WDG1
Daffke, Redewendung, nhd.; L.: WDG1
dafür, Adv., nhd.; L.: WDG1
dafürhalten (1)?, V., nhd.; L.: WDG1
dafürhalten (2)?, V., nhd.; L.: WDG1
dafürkönnen, V., nhd.; L.: WDG1
dafürstehen, V., nhd.; L.: WDG1
dagegen, Adv., nhd.; L.: WDG1
dagegenhalten, V., nhd.; L.: WDG1
dagegensetzen, V., nhd.; L.: WDG1
dagegenstellen, V., nhd.; L.: WDG1
dagegenstemmen, V., nhd.; L.: WDG1
daheim, Adv., nhd.; L.: WDG1
daher, Adv., nhd.; L.: WDG1
ebendaher, Adv., nhd.; L.: WDG1
daherbringen, V., nhd.; L.: WDG1
daherkommen, V., nhd.; L.: WDG1
daherreden, V., nhd.; L.: WDG1
dahergelaufen, Part. Prät.=Adj., nhd.; L.: WDG1
dahier, Adv., nhd.; L.: WDG1
dahin, Adv., nhd.; L.: WDG1
ebendahin, Adv., nhd.; L.: WDG1
dahinbrausen, V., nhd.; L.: WDG1
dahindämmern, V., nhd.; L.: WDG1
dahinfahren, V., nhd.; L.: WDG1
dahinfallen, V., nhd.; L.: WDG1
dahinfließen, V., nhd.; L.: WDG1
dahingeben, V., nhd.; L.: WDG1
dahingehen, V., nhd.; L.: WDG1
dahinhaben, V., nhd.; L.: WDG1
dahinleben, V., nhd.; L.: WDG1
dahinraffen, V., nhd.; L.: WDG1
dahinreden, V., nhd.; L.: WDG1
dahinscheiden, V., nhd.; L.: WDG1
dahinschießen, V., nhd.; L.: WDG1
dahinschleichen, V., nhd.; L.: WDG1
dahinschmelzen, V., nhd.; L.: WDG1
dahinschreiten, V., nhd.; L.: WDG1
dahinschwinden, V., nhd.; L.: WDG1
dahinsein, V., nhd.; L.: WDG1
dahinsiechen, V., nhd.; L.: WDG1
dahinstehen, V., nhd.; L.: WDG1
dahinstellen, V., nhd.; L.: WDG1
dahinsterben, V., nhd.; L.: WDG1
dahinvegetieren, V., nhd.; L.: WDG1
dahinwursteln, V., nhd.; L.: WDG1
dahinziehen, V., nhd.; L.: WDG1
dahinten, Adv., nhd.; L.: WDG1
dahinter, Adv., nhd.; L.: WDG1
dahintergucken, V., nhd.; L.: WDG1
dahinterklemmen, V., nhd.; L.: WDG1
dahinterknien, V., nhd.; L.: WDG1
dahinterkommen, V., nhd.; L.: WDG1
dahintersetzen, V., (sich), nhd.; L.: WDG1
dahinterstecken, V., nhd.; L.: WDG1
dahinterstehen, V., nhd.; L.: WDG1
dahinterher, Adv., nhd.; L.: WDG1
Dahlie, F., nhd.; L.: WDG1
Dahlienstaude, F., nhd.; L.: WDG1
Dahlienstrauß, M., nhd.; L.: WDG1
Daktylo, F., nhd.; L.: WDG1
Stenodaktylo, F., nhd.; L.: WDG1
Daktylographin, F., nhd.; L.: WDG1
Daktylus, M., nhd.; L.: WDG1
daktylisch, Adj., nhd.; L.: WDG1
dalbern, V., nhd.; L.: WDG1
Dalberei, F., nhd.; L.: WDG1
dalbrig, Adj., nhd.; L.: WDG1
dalberig, Adj., nhd.; L.: WDG1
Dalk, M., nhd.; L.: WDG1
Dalles, M., nhd.; L.: WDG1
dalli, Adv., nhd.; L.: WDG1
Dalmatika, F., nhd.; L.: WDG1
Dambock, M., nhd.; L.: WDG1
Damhirsch, M., nhd.; L.: WDG1
Damwild, N., nhd.; L.: WDG1
damalig, Adj., nhd.; L.: WDG1
damals, Adv., nhd.; L.: WDG1
Damast, M., nhd.; L.: WDG1
Halbdamast, M., nhd.; L.: WDG1
Leinendamast, M., nhd.; L.: WDG1
Seidendamast, M., nhd.; L.: WDG1
Damastart, F., nhd.; L.: WDG1
damastartig, Adj., nhd.; L.: WDG1
Damastbezug, M., nhd.; L.: WDG1
Damastdecke, F., nhd.; L.: WDG1
Damastleinen, N., nhd.; L.: WDG1
Damastmuster, N., nhd.; L.: WDG1
Damastserviette, F., nhd.; L.: WDG1
Damasttuch, N., nhd.; L.: WDG1
damasten, Adj., nhd.; L.: WDG1
Dämchen, N., nhd.; L.: WDG1
Dame (1), F., nhd.; L.: WDG1
Animierdame, F., nhd.; L.: WDG1
Balldame, F., nhd.; L.: WDG1
Bardame, F., nhd.; L.: WDG1
Büfettdame, F., nhd.; L.: WDG1
Empfangsdame, F., nhd.; L.: WDG1
Hausdame, F., nhd.; L.: WDG1
Schreibmaschinendame, F., nhd.; L.: WDG1
Stiftsdame, F., nhd.; L.: WDG1
Tischdame, F., nhd.; L.: WDG1
Vorführdame, F., nhd.; L.: WDG1
Vorstandsdame, F., nhd.; L.: WDG1
Vorzimmerdame, F., nhd.; L.: WDG1
Anstandsdame, F., nhd.; L.: WDG1
Edeldame, F., nhd.; L.: WDG1
Ehrendame, F., nhd.; L.: WDG1
Gesellschaftsdame, F., nhd.; L.: WDG1
Hofdame, F., nhd.; L.: WDG1
Lebedame, F., nhd.; L.: WDG1
Modedame, F., nhd.; L.: WDG1
Salondame, F., nhd.; L.: WDG1
Weltdame, F., nhd.; L.: WDG1
Coeurdame, F., nhd.; L.: WDG1
Eicheldame, F., nhd.; L.: WDG1
Herzdame, F., nhd.; L.: WDG1
Karodame, F., nhd.; L.: WDG1
Pikdame, F., nhd.; L.: WDG1
Schellendame, F., nhd.; L.: WDG1
Treffdame, F., nhd.; L.: WDG1
Trumpfdame, F., nhd.; L.: WDG1
Dame (2), F., nhd.; L.: WDG1
Damebrett, N., nhd.; L.: WDG1
Damespiel, N., nhd.; L.: WDG1
Damestein, M., nhd.; L.: WDG1
Dämel, M., nhd.; L.: WDG1
Dämlack, M., nhd.; L.: WDG1
Dämelack, M., nhd.; L.: WDG1
Damenbad, N., nhd.; L.: WDG1
Damenbart, M., nhd.; L.: WDG1
Damenbedienung, F., nhd.; L.: WDG1
Damenbegleitung, F., nhd.; L.: WDG1
Damenbekanntschaft, F., nhd.; L.: WDG1
Damenkleidung, F., nhd.; L.: WDG1
Damencoupé, N., nhd.; L.: WDG1
Damendoppel, N., nhd.; L.: WDG1
Dameneinzel, N., nhd.; L.: WDG1
Damenfahrrad, N., nhd.; L.: WDG1
Damenflor, M., nhd.; L.: WDG1
Damengarnitur, F., nhd.; L.: WDG1
Damengesellschaft, F., nhd.; L.: WDG1
Damenhandschuh, M., nhd.; L.: WDG1
Damenhandtasche, F., nhd.; L.: WDG1
Damenkapelle, F., nhd.; L.: WDG1
Damenkleid, N., nhd.; L.: WDG1
Damenkleidung, F., nhd.; L.: WDG1
Damenkonfektion, F., nhd.; L.: WDG1
Damenkränzchen, N., nhd.; L.: WDG1
Damenmangel, M., nhd.; L.: WDG1
Damenmantel, M., nhd.; L.: WDG1
Damenmode, F., nhd.; L.: WDG1
Damenoberbekleidung, F., nhd.; L.: WDG1
Damenrad, N., nhd.; L.: WDG1
Damensalon, M., nhd.; L.: WDG1
Damensattel, M., nhd.; L.: WDG1
Damenschneider, M., nhd.; L.: WDG1
Damenschneiderei, F., nhd.; L.: WDG1
Damenschneiderin, F., nhd.; L.: WDG1
Damenschreibtisch, M., nhd.; L.: WDG1
Damenschuh, M., nhd.; L.: WDG1
Damenstift, N., nhd.; L.: WDG1
Damentaschentuch, N., nhd.; L.: WDG1
Damentee, M., nhd.; L.: WDG1
Damentoilette, F., nhd.; L.: WDG1
Damenuhr, F., nhd.; L.: WDG1
Damenunterwäsche, F., nhd.; L.: WDG1
Damenwahl, F., nhd.; L.: WDG1
Damenwäsche, F., nhd.; L.: WDG1
Damenwelt, F., nhd.; L.: WDG1
Damenzimmer, N., nhd.; L.: WDG1
damenhaft, Adj., nhd.; L.: WDG1
damisch, Adj., nhd.; L.: WDG1
saudamisch, Adj., nhd.; L.: WDG1
damit (1), Adv., nhd.; L.: WDG1
damit (2), Konj., nhd.; L.: WDG1
dämlich, Adj., nhd.; L.: WDG1
Dämlichkeit, F., nhd.; L.: WDG1
kreuzdämlich, Adj., nhd.; L.: WDG1
saudämlich, Adj., nhd.; L.: WDG1
stockdämlich, Adj., nhd.; L.: WDG1
Damm, M., nhd.; L.: WDG1
Erddamm, M., nhd.; L.: WDG1
Schutzdamm, M., nhd.; L.: WDG1
Sperrdamm, M., nhd.; L.: WDG1
Staudamm, M., nhd.; L.: WDG1
Steindamm, M., nhd.; L.: WDG1
Hochwasserdamm, M., nhd.; L.: WDG1
Sommerdamm, M., nhd.; L.: WDG1
Uferdamm, M., nhd.; L.: WDG1
Eisenbahndamm, M., nhd.; L.: WDG1
Bahndamm, M., nhd.; L.: WDG1
Fahrdamm, M., nhd.; L.: WDG1
Knüppeldamm, M., nhd.; L.: WDG1
Straßendamm, M., nhd.; L.: WDG1
Dammbau, M., nhd.; L.: WDG1
Dammböschung, F., nhd.; L.: WDG1
Dammbruch, M., nhd.; L.: WDG1
Dammerde, F., nhd.; L.: WDG1
Dammkrone, F., nhd.; L.: WDG1
Dammriss, M., Dammriß, nhd.; L.: WDG1
Dammrutsch, M., nhd.; L.: WDG1
Dammschutz, M., nhd.; L.: WDG1
Dammstraße, F., nhd.; L.: WDG1
Dämmmittel, N., nhd.; L.: WDG1
Dämmschicht, F., nhd.; L.: WDG1
Dämmstoff, M., nhd.; L.: WDG1
dammeln, V., nhd.; L.: WDG1
herumdammeln, V., nhd.; L.: WDG1
hinterherdammeln, V., nhd.; L.: WDG1
verdammeln, V., nhd.; L.: WDG1
dämmen, V., nhd.; L.: WDG1
abdämmen, V., nhd.; L.: WDG1
aufdämmen, V., nhd.; L.: WDG1
eindämmen, V., nhd.; L.: WDG1
zurückdämmen, V., nhd.; L.: WDG1
kältedämmend, Adj., nhd.; L.: WDG1
schalldämmend, Adj., nhd.; L.: WDG1
wärmedämmend, Adj., nhd.; L.: WDG1
Kältedämmung, F., nhd.; L.: WDG1
Schalldämmung, F., nhd.; L.: WDG1
Wärmedämmung, F., nhd.; L.: WDG1
Dämmer, M., nhd.; L.: WDG1
Abenddämmer, M., nhd.; L.: WDG1
Frühdämmer, M., nhd.; L.: WDG1
Halbdämmer, M., nhd.; L.: WDG1
Halbdämmer, M., nhd.; L.: WDG1
Kerzendämmer, M., nhd.; L.: WDG1
Mondesdämmer, M., nhd.; L.: WDG1
Morgendämmer, M., nhd.; L.: WDG1
verdämmern, V., nhd.; L.: WDG1
Abenddämmern, N., nhd.; L.: WDG1
Frühdämmern, N., nhd.; L.: WDG1
Morgendämmern, N., nhd.; L.: WDG1
aufdämmern, V., nhd.; L.: WDG1
heraufdämmern, V., nhd.; L.: WDG1
dahindämmern, V., nhd.; L.: WDG1
eindämmern, V., nhd.; L.: WDG1
Dämmerung, F., nhd.; L.: WDG1
Abenddämmerung, F., nhd.; L.: WDG1
Frühdämmerung, F., nhd.; L.: WDG1
Götterdämmerung, F., nhd.; L.: WDG1
Morgendämmerung, F., nhd.; L.: WDG1
Damoklesschwert, N., nhd.; L.: WDG1
Dämon, M., nhd.; L.: WDG1
dämonenhaft, Adj., nhd.; L.: WDG1
Dämonie, F., nhd.; L.: WDG1
dämonisch, Adj., nhd.; L.: WDG1
Dampf, M., nhd.; L.: WDG1
Blütendampf, M., nhd.; L.: WDG1
Pulverdampf, M., nhd.; L.: WDG1
Tabaksdampf, M., nhd.; L.: WDG1
Wasserdampf, M., nhd.; L.: WDG1
Abdampf, M., nhd.; L.: WDG1
Ammoniakdampf, M., nhd.; L.: WDG1
Ätherdampf, M., nhd.; L.: WDG1
Benzoldampf, M., nhd.; L.: WDG1
Bromdampf, M., nhd.; L.: WDG1
Nassdampf, M., Naßdampf, nhd.; L.: WDG1
Quecksilberdampf, M., nhd.; L.: WDG1
Sattdampf, M., nhd.; L.: WDG1
Schwefeldampf, M., nhd.; L.: WDG1
Volldampf, M., nhd.; L.: WDG1
Kohldampf, M., nhd.; L.: WDG1
Dampfbad, N., nhd.; L.: WDG1
Dampfboot, N., nhd.; L.: WDG1
Dampfdichte, F., nhd.; L.: WDG1
Dampfdom, M., nhd.; L.: WDG1
Dampfdruck, M., nhd.; L.: WDG1
Dampfentwicklung, F., nhd.; L.: WDG1
Dampferzeuger, M., nhd.; L.: WDG1
Dampfhammer, M., nhd.; L.: WDG1
Dampfheizung, F., nhd.; L.: WDG1
Dampfkessel, M., nhd.; L.: WDG1
Dampfkochtopf, M., nhd.; L.: WDG1
Dampfkraft, F., nhd.; L.: WDG1
Dampflokomotive, F., nhd.; L.: WDG1
Dampfmaschine, F., nhd.; L.: WDG1
Dampfmesser, M., nhd.; L.: WDG1
Dampfmolekül, N., nhd.; L.: WDG1
Dampfmotor, M., nhd.; L.: WDG1
Dampfnudel, F., nhd.; L.: WDG1
